ace [('britisch-amerikanischen', 0.23717176914215088), ('Oland', 0.2329120934009552), ('fiktiven', 0.23180009424686432), ('Entstanden', 0.2246607393026352), ('Joerg_Mantzsch', 0.21548818051815033), ('Administrativ_gehoert', 0.21320520341396332), ('Comic-Reihe', 0.21080315113067627), ('Surreale', 0.210685133934021), ('of_Business', 0.20934410393238068), ('abgedruckte', 0.2089332640171051)] ASS 0
sixties [('Hieraus', 0.19489967823028564), ('Ambo', 0.19215887784957886), ('deut', 0.1902405172586441), ('48_kg', 0.1898709088563919), ('Ausschreitungen_Rostock-Lichtenhagen', 0.1827464997768402), ('Schwerter_Pflugscharen', 0.18236280977725983), ('Blockaltar', 0.18218250572681427), ('kommerziellen_Gruenden', 0.18037870526313782), ('Espoirs', 0.18024830520153046), ('christlichem', 0.1788627952337265)] sechziger 0
sixty [('DSE', 0.2632581889629364), ('Steinheil', 0.2503296434879303), ('Kalkowski', 0.24880152940750122), ('Schmadel', 0.24558912217617035), ('Treuchtlinger', 0.23320691287517548), ('Schutter', 0.23243382573127747), ('Milutin', 0.23041865229606628), ('Osten-Sacken', 0.22783608734607697), ('Weisbecker', 0.2276228666305542), ('Boguslawski', 0.2255486398935318)] sechzig 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] Doppelkreuz 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] feld 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] Platz 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] Quadrat 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] quadratisch 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] Quadrieren 0
SQUARE [('TF1', 0.2589775025844574), ('Caren_Miosga', 0.23535332083702087), ('Thomas_Gottschalk', 0.2308451533317566), ('live_gesendet', 0.2277357131242752), ('Andy_Borg', 0.22465822100639343), ('ENERGY', 0.2243935465812683), ('Fastnacht_Franken', 0.22396768629550934), ('SWF', 0.22272497415542603), ('Robert_Stolz', 0.22022248804569244), ('Stargaeste', 0.21941563487052917)] rechtwinklig 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Federstrich 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Hieb 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Hirninfarkt 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Hirnschlag 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] HUB 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] schlag 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Schlaganfall 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Schlagmann 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Streich 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] streicheln 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] Streichen 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] strich 0
stroke [('Almaz', 0.2388145476579666), ('Holzbrettern', 0.2240370213985443), ('Schneeweisschen_Rosenrot', 0.22344262897968292), ('Bel_Ami', 0.2233974039554596), ('Ganz_unten', 0.22319798171520233), ('Gaenzlich', 0.22238968312740326), ('Chimperator', 0.22036921977996826), ('Erzengels_Gabriel', 0.2194136381149292), ('ersguterjunge', 0.21850916743278503), ('Camp', 0.2178962379693985)] ZUG 0
Ten [('ausgepraegtesten', 0.24953150749206543), ('Christian_Streich', 0.2425147294998169), ('Kahlkopf', 0.23427240550518036), ('galt_fuehrender', 0.2258055955171585), ('Beuteltieren', 0.22179709374904633), ('Fussknoechel', 0.22173243761062622), ('Schulterblaetter', 0.2216983288526535), ('Wettmafia', 0.22132980823516846), ('Fichtenkreuzschnabel', 0.21819429099559784), ('VdV', 0.21315602958202362)] zehn 0
THIRTEEN [('TSV_Muennerstadt', 0.23237308859825134), ('FC_Westheim', 0.22720345854759216), ('TSV_Rannungen', 0.22482463717460632), ('Grossherzoglich_Hessisches', 0.2243911325931549), ('117_118', 0.22328154742717743), ('Roethenbach', 0.22216716408729553), ('KT', 0.22167672216892242), ('TSVgg_Hausen', 0.22135215997695923), ('Bad_Camberg', 0.21978695690631866), ('RSV_Wollbach', 0.21962976455688477)] dreizehn 0
thou [('24-koepfige', 0.25980111956596375), ('Nationalen_Koalition', 0.25458067655563354), ('SNC', 0.24672314524650574), ('20-koepfigen', 0.24289509654045105), ('tuerkische_Protestbewegung', 0.23999445140361786), ('Bajonettangriff', 0.2379426509141922), ('Syrische_Opposition', 0.23594403266906738), ('achtkoepfigen', 0.2358308881521225), ('Polizeiakademie', 0.23236028850078583), ('Anhaenger_Mursis', 0.23213738203048706)] Du 0
thou [('24-koepfige', 0.25980111956596375), ('Nationalen_Koalition', 0.25458067655563354), ('SNC', 0.24672314524650574), ('20-koepfigen', 0.24289509654045105), ('tuerkische_Protestbewegung', 0.23999445140361786), ('Bajonettangriff', 0.2379426509141922), ('Syrische_Opposition', 0.23594403266906738), ('achtkoepfigen', 0.2358308881521225), ('Polizeiakademie', 0.23236028850078583), ('Anhaenger_Mursis', 0.23213738203048706)] Duzen 0
thousand [('Heidenberg', 0.220719575881958), ('unterirdische', 0.21807551383972168), ('Kilometer_lange', 0.21651726961135864), ('Kaukasische', 0.21312262117862701), ('Hoehenwege', 0.2072327435016632), ('oestliches', 0.2065124362707138), ('projektierte', 0.20627669990062714), ('Pfaffenstein', 0.203822061419487), ('touristischen_Erschliessung', 0.20328012108802795), ('Wehrsdorf', 0.20322713255882263)] Tausend 0
THREE [('SDAX', 0.23202857375144958), ('DDV', 0.22602003812789917), ('AO', 0.22593992948532104), ('FC_Krauchenwies', 0.22534561157226562), ('TSG_Balingen', 0.22204135358333588), ('117_118', 0.22173282504081726), ('VIG', 0.22005672752857208), ('fruehe_griechische', 0.2189646065235138), ('Grossherzoglich_Hessisches', 0.21848945319652557), ('%_Stimmrechte', 0.2177356481552124)] drei 0
threesome [('Balic', 0.25042617321014404), ('Nistelrooy', 0.2383556365966797), ('Hedman', 0.23691260814666748), ('Robin_van', 0.23393967747688293), ('Nationalmannschaftskollegen', 0.23011313378810883), ('Mittelblockerin', 0.22660435736179352), ('Kreuzbandriss_rechten', 0.22509068250656128), ('Ex-Nationalspielers', 0.22505126893520355), ('Adrian_Pfahl', 0.22139418125152588), ('Niang', 0.22117936611175537)] dreier 0
transmission [('Braucht', 0.20955954492092133), ('Jobgarantie', 0.20183438062667847), ('Gilt', 0.19831298291683197), ('gilt_Tarif', 0.19762691855430603), ('Buergermeistern_Landraeten', 0.19660958647727966), ('besondere_Verdienste', 0.1962822824716568), ('Uebergangsfristen', 0.19259336590766907), ('Welchen', 0.1905311495065689), ('Goldene_Ehrenzeichen', 0.19042864441871643), ('Kriterien_erfuellen', 0.18973799049854279)] Getriebe 0
transmittance [('Schweizer_Politiker', 0.2605646848678589), ('Rodolphe', 0.24330978095531464), ('Schweizer_Politikerin', 0.23988761007785797), ('Gmuer', 0.2364017516374588), ('Thuering', 0.23412875831127167), ('weihte_Bischof', 0.23292243480682373), ('Ow', 0.23279531300067902), ('Bechet', 0.23090612888336182), ('Beromuenster', 0.23013806343078613), ('Schoenbaechler', 0.2299858033657074)] Transmissionsgrad 0
triad [('Hunnen', 0.18940578401088715), ('vernichtend_geschlagen', 0.17827558517456055), ('Heiligen_Grab', 0.1692039668560028), ('Goldene_Himbeere', 0.1634654402732849), ('Heere', 0.16117238998413086), ('Anspruch_Vollstaendigkeit', 0.15780578553676605), ('Ausbildungsdauer_Struktur', 0.15657038986682892), ('Saladin', 0.15556585788726807), ('Starhemberg', 0.15127912163734436), ('Vasall', 0.15091848373413086)] Dreiklang 0
triad [('Hunnen', 0.18940578401088715), ('vernichtend_geschlagen', 0.17827558517456055), ('Heiligen_Grab', 0.1692039668560028), ('Goldene_Himbeere', 0.1634654402732849), ('Heere', 0.16117238998413086), ('Anspruch_Vollstaendigkeit', 0.15780578553676605), ('Ausbildungsdauer_Struktur', 0.15657038986682892), ('Saladin', 0.15556585788726807), ('Starhemberg', 0.15127912163734436), ('Vasall', 0.15091848373413086)] Triade 0
Trillion [('Buellesbach', 0.25202423334121704), ('Statistisches_Bundesamt', 0.2508603632450104), ('Weier', 0.24670544266700745), ('Fraedrich', 0.24313472211360931), ('Kurzbach', 0.23852844536304474), ('Gruhle', 0.2363024353981018), ('Draheim', 0.23595283925533295), ('Ehrenbuergerschaften', 0.23563921451568604), ('Heiming', 0.23482424020767212), ('Boening', 0.23438219726085663)] Billion 0
TRINITY [('zweitgroesstes', 0.2284291386604309), ('Traktorentreffen', 0.22694575786590576), ('Spielklasse_TFF', 0.22461055219173431), ('Bankinstitut', 0.2212039977312088), ('Jedermannrennen', 0.2205042839050293), ('Reformationsgeschichte', 0.21815863251686096), ('Gewerbes', 0.21803447604179382), ('Qualifikationsturniere', 0.21697503328323364), ('Adventswochenende', 0.21588024497032166), ('Bueromoebelhersteller', 0.21529065072536469)] Dreieinigkeit 0
TRINITY [('zweitgroesstes', 0.2284291386604309), ('Traktorentreffen', 0.22694575786590576), ('Spielklasse_TFF', 0.22461055219173431), ('Bankinstitut', 0.2212039977312088), ('Jedermannrennen', 0.2205042839050293), ('Reformationsgeschichte', 0.21815863251686096), ('Gewerbes', 0.21803447604179382), ('Qualifikationsturniere', 0.21697503328323364), ('Adventswochenende', 0.21588024497032166), ('Bueromoebelhersteller', 0.21529065072536469)] Dreifaltigkeit 0
TRiO [('kultisch_verehrt', 0.27143776416778564), ('Glaubensbruedern', 0.2680891156196594), ('jahrhundertelangen', 0.2679346799850464), ('Kreide-Tertiaer-Grenze', 0.26741424202919006), ('Kreuzritter', 0.2669597864151001), ('Sklavinnen', 0.26695412397384644), ('Gefaehrtinnen', 0.26362454891204834), ('Persern', 0.26314687728881836), ('Beginen', 0.2611314654350281), ('christlichen_Missionaren', 0.2604915499687195)] Dreiergruppe 0
TRiO [('kultisch_verehrt', 0.27143776416778564), ('Glaubensbruedern', 0.2680891156196594), ('jahrhundertelangen', 0.2679346799850464), ('Kreide-Tertiaer-Grenze', 0.26741424202919006), ('Kreuzritter', 0.2669597864151001), ('Sklavinnen', 0.26695412397384644), ('Gefaehrtinnen', 0.26362454891204834), ('Persern', 0.26314687728881836), ('Beginen', 0.2611314654350281), ('christlichen_Missionaren', 0.2604915499687195)] Terzett 0
TRiO [('kultisch_verehrt', 0.27143776416778564), ('Glaubensbruedern', 0.2680891156196594), ('jahrhundertelangen', 0.2679346799850464), ('Kreide-Tertiaer-Grenze', 0.26741424202919006), ('Kreuzritter', 0.2669597864151001), ('Sklavinnen', 0.26695412397384644), ('Gefaehrtinnen', 0.26362454891204834), ('Persern', 0.26314687728881836), ('Beginen', 0.2611314654350281), ('christlichen_Missionaren', 0.2604915499687195)] Trio 0
Triplet [('Summerer', 0.28552404046058655), ('Hubacher', 0.2768484354019165), ('Kimmich', 0.2681245505809784), ('Doralt', 0.26714420318603516), ('Anti-Doping-Gesetz', 0.26328200101852417), ('Fifa-Praesident_Sepp', 0.2603732645511627), ('Fussball-Europameisterschaft_1984', 0.2596873939037323), ('Sigi', 0.2564534842967987), ('mitregiert', 0.2555079460144043), ('Chorherr', 0.25492751598358154)] Drilling 0
Triplet [('Summerer', 0.28552404046058655), ('Hubacher', 0.2768484354019165), ('Kimmich', 0.2681245505809784), ('Doralt', 0.26714420318603516), ('Anti-Doping-Gesetz', 0.26328200101852417), ('Fifa-Praesident_Sepp', 0.2603732645511627), ('Fussball-Europameisterschaft_1984', 0.2596873939037323), ('Sigi', 0.2564534842967987), ('mitregiert', 0.2555079460144043), ('Chorherr', 0.25492751598358154)] Trio 0
Triplet [('Summerer', 0.28552404046058655), ('Hubacher', 0.2768484354019165), ('Kimmich', 0.2681245505809784), ('Doralt', 0.26714420318603516), ('Anti-Doping-Gesetz', 0.26328200101852417), ('Fifa-Praesident_Sepp', 0.2603732645511627), ('Fussball-Europameisterschaft_1984', 0.2596873939037323), ('Sigi', 0.2564534842967987), ('mitregiert', 0.2555079460144043), ('Chorherr', 0.25492751598358154)] Tripel 0
Triplet [('Summerer', 0.28552404046058655), ('Hubacher', 0.2768484354019165), ('Kimmich', 0.2681245505809784), ('Doralt', 0.26714420318603516), ('Anti-Doping-Gesetz', 0.26328200101852417), ('Fifa-Praesident_Sepp', 0.2603732645511627), ('Fussball-Europameisterschaft_1984', 0.2596873939037323), ('Sigi', 0.2564534842967987), ('mitregiert', 0.2555079460144043), ('Chorherr', 0.25492751598358154)] Triplett 0
troika [('Denkmallisten', 0.23589928448200226), ('Materna', 0.22773222625255585), ('Mannschaftsweltmeister', 0.2235422134399414), ('Sun_Valley', 0.22289161384105682), ('Landmarks_aufgenommen', 0.22081001102924347), ('Hauptloeschmeister', 0.2177077680826187), ('D’Amico', 0.21503494679927826), ('Glutnester', 0.21445611119270325), ('Civil_Engineering', 0.213547483086586), ('Ingrid_van', 0.2134062796831131)] Troika 0
TWENTIES [('FRA', 0.29681190848350525), ('ITA', 0.2966877520084381), ('SUI', 0.25753119587898254), ('Ausgeschieden_ua', 0.2530382573604584), ('Svindal_NOR', 0.24914638698101044), ('NIR', 0.2450503259897232), ('AUT', 0.2419336587190628), ('Zollern', 0.2334875762462616), ('Stefanie_Moser', 0.23276641964912415), ('SLO', 0.23197533190250397)] zwanziger 0
TWENTY [('Steinkopf', 0.20886871218681335), ('Anahita', 0.20710788667201996), ('abgenommene', 0.20657654106616974), ('Tafel-', 0.20575256645679474), ('Adler-', 0.2024919092655182), ('suedwestlicher_Richtung', 0.20209604501724243), ('Waehrend_Studiums', 0.20099124312400818), ('Bronzestatuette', 0.2003302425146103), ('Hay', 0.1980966478586197), ('Loge_Zum', 0.19755151867866516)] Zwanzig 0
two [('Fotokuenstler', 0.26826781034469604), ('Seitenverhaeltnis', 0.2326422482728958), ('Murata', 0.22792595624923706), ('Jaecki_Schwarz', 0.2271241396665573), ('sofern_angegeben', 0.22628214955329895), ('Filmregisseure', 0.22381022572517395), ('Transistor', 0.22254841029644012), ('Elo', 0.22253969311714172), ('Trickfilme', 0.21937152743339539), ('klassischen_Moderne', 0.2191828191280365)] zwei 0
two [('Fotokuenstler', 0.26826781034469604), ('Seitenverhaeltnis', 0.2326422482728958), ('Murata', 0.22792595624923706), ('Jaecki_Schwarz', 0.2271241396665573), ('sofern_angegeben', 0.22628214955329895), ('Filmregisseure', 0.22381022572517395), ('Transistor', 0.22254841029644012), ('Elo', 0.22253969311714172), ('Trickfilme', 0.21937152743339539), ('klassischen_Moderne', 0.2191828191280365)] Zweier 0
Unity [('spielenden_Szenen', 0.2465553730726242), ('Terry_Gilliams', 0.24640017747879028), ('Aussenszenen', 0.2435387372970581), ('schwimmenden_Inseln', 0.2364393025636673), ('Hoeckerschwaene', 0.23510393500328064), ('Volker_Schloendorffs', 0.23497352004051208), ('weitlaeufiger', 0.2324315756559372), ('ungestoerten', 0.23179855942726135), ('Das_Traumschiff', 0.2317785918712616), ('dichte', 0.23059576749801636)] Einheit 0
Weight [('Balan', 0.2528899013996124), ('bekanntestes', 0.23949699103832245), ('nachzeichnet', 0.23937417566776276), ('Living_Theatre', 0.23641487956047058), ('Hauptwerk', 0.23245562613010406), ('Lysistrata', 0.23055033385753632), ('Commedia_dellarte', 0.22719809412956238), ('fruehromantischen', 0.22711268067359924), ('Alfred_Jarry', 0.22351983189582825), ('Kuenstlerkolonien', 0.22349587082862854)] Beschweren 0
Weight [('Balan', 0.2528899013996124), ('bekanntestes', 0.23949699103832245), ('nachzeichnet', 0.23937417566776276), ('Living_Theatre', 0.23641487956047058), ('Hauptwerk', 0.23245562613010406), ('Lysistrata', 0.23055033385753632), ('Commedia_dellarte', 0.22719809412956238), ('fruehromantischen', 0.22711268067359924), ('Alfred_Jarry', 0.22351983189582825), ('Kuenstlerkolonien', 0.22349587082862854)] Gewicht 0
Weight [('Balan', 0.2528899013996124), ('bekanntestes', 0.23949699103832245), ('nachzeichnet', 0.23937417566776276), ('Living_Theatre', 0.23641487956047058), ('Hauptwerk', 0.23245562613010406), ('Lysistrata', 0.23055033385753632), ('Commedia_dellarte', 0.22719809412956238), ('fruehromantischen', 0.22711268067359924), ('Alfred_Jarry', 0.22351983189582825), ('Kuenstlerkolonien', 0.22349587082862854)] gewichten 0
XI [('Aulis', 0.2712022066116333), ('Daedalus', 0.2563371956348419), ('Radon', 0.2513084411621094), ('Anaximenes', 0.251308411359787), ('Forschungsgemeinschaft_DFG', 0.24669140577316284), ('Co-Autor', 0.24502888321876526), ('Suda', 0.24299710988998413), ('Flammendes_Inferno', 0.24262340366840363), ('American_Society', 0.2414804846048355), ('Salzsee', 0.2410632222890854)] xi 0
Yard [('Aufsteiger_Regionalligen', 0.22447730600833893), ('SV_Blau-Weiss', 0.22042883932590485), ('Saison_20072008', 0.21644194424152374), ('20032004', 0.21386180818080902), ('Absteiger_Regionalligen', 0.21030348539352417), ('20052006', 0.20984011888504028), ('WS', 0.2087213695049286), ('Ortsname_leitet', 0.20824195444583893), ('Deutschen_Sparkassen-', 0.20792169868946075), ('19992000', 0.20694012939929962)] hof 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] NICHTS 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] Niemand 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] null 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] Nullen 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] Nullpunkt 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] Nullstelle 0
zero [('Michailowitsch', 0.2351546734571457), ('russ', 0.22608564794063568), ('Zuse', 0.22073712944984436), ('Lassahn', 0.2201298624277115), ('Wien-Film', 0.219949871301651), ('Leiterin_Kindergartens', 0.21931569278240204), ('damalige_Schreibweise', 0.21867774426937103), ('Dannecker', 0.21799340844154358), ('Nikolai_Wassiljewitsch', 0.2177162915468216), ('Iwanowna', 0.21584738790988922)] Zero 0
